id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions_media_color,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name,images
22677427,22677427,Michael Smerconish,smerconish,"Philadelphia, PA","SiriusXM POTUS Channel 124 9am-12 ET daily, Encore 9pm-12 ET. CNN Saturdays 9am ET. https://t.co/sMSuK8emIt YouTube Channel https://t.co/7QgZsKuLWn",https://t.co/R452ZD6jEo,"{'url': {'urls': [{'url': 'https://t.co/R452ZD6jEo', 'expanded_url': 'http://www.smerconish.com', 'display_url': 'smerconish.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/sMSuK8emIt', 'expanded_url': 'http://Facebook.com/Smerconish', 'display_url': 'Facebook.com/Smerconish', 'indices': [84, 107]}, {'url': 'https://t.co/7QgZsKuLWn', 'expanded_url': 'http://bit.ly/2tVf2e4', 'display_url': 'bit.ly/2tVf2e4', 'indices': [124, 147]}]}}",False,240702,0,240702,2822,2031,Tue Mar 03 20:52:50 +0000 2009,1827,,,False,True,28586,3733,,False,False,False,A3A3A3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1472907976558190596/EnPoa-yS_normal.jpg,https://pbs.twimg.com/profile_images/1472907976558190596/EnPoa-yS_normal.jpg,https://pbs.twimg.com/profile_banners/22677427/1640024928,"{'palette': [{'rgb': {'red': 26, 'green': 14, 'blue': 22}, 'percentage': 40.81}, {'rgb': {'red': 19, 'green': 24, 'blue': 64}, 'percentage': 14.37}, {'rgb': {'red': 236, 'green': 236, 'blue': 249}, 'percentage': 13.53}, {'rgb': {'red': 122, 'green': 169, 'blue': 244}, 'percentage': 9.77}, {'rgb': {'red': 16, 'green': 50, 'blue': 137}, 'percentage': 3.03}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 73, 'green': 63, 'blue': 150}, 'percentage': 80.2}, {'rgb': {'red': 237, 'green': 237, 'blue': 242}, 'percentage': 15.43}, {'rgb': {'red': 133, 'green': 125, 'blue': 180}, 'percentage': 4.29}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,[1505168555331014658],1505168555331014658,True,,,,,,,,,promotable_user,smb,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Michael Smerconish,"[{'url': 'http://pbs.twimg.com/profile_images/1472907976558190596/EnPoa-yS_400x400.jpg', 'path': 'Michael Smerconish-smerconish-EnPoa-yS_400x400.jpg', 'checksum': '5afbcb786c09a64cfccdfa3688ae5d90', 'status': 'downloaded'}]"
56387045,56387045,Dan,DCRadioDan,"Washington, DC and Oxford, MD","Vol. FF & NREMT, Senior Producer for @Smerconish, @frates, @prestoncnn at @SiriusXM, Former @mix1073dc, Testicular Cancer Survivor",https://t.co/1CquJoheN0,"{'url': {'urls': [{'url': 'https://t.co/1CquJoheN0', 'expanded_url': 'http://www.mix1073.com/danduran', 'display_url': 'mix1073.com/danduran', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1754,0,1754,1365,46,Mon Jul 13 14:33:57 +0000 2009,1369,,,False,False,18285,484,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/870618898646929408/zFWCBPJo_normal.jpg,https://pbs.twimg.com/profile_images/870618898646929408/zFWCBPJo_normal.jpg,https://pbs.twimg.com/profile_banners/56387045/1383617727,"{'palette': [{'rgb': {'red': 221, 'green': 217, 'blue': 208}, 'percentage': 34.74}, {'rgb': {'red': 80, 'green': 123, 'blue': 173}, 'percentage': 27.26}, {'rgb': {'red': 36, 'green': 40, 'blue': 37}, 'percentage': 21.02}, {'rgb': {'red': 62, 'green': 70, 'blue': 46}, 'percentage': 2.76}, {'rgb': {'red': 210, 'green': 72, 'blue': 111}, 'percentage': 1.45}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 87, 'green': 45, 'blue': 24}, 'percentage': 40.31}, {'rgb': {'red': 254, 'green': 255, 'blue': 250}, 'percentage': 31.48}, {'rgb': {'red': 28, 'green': 22, 'blue': 13}, 'percentage': 7.89}, {'rgb': {'red': 243, 'green': 219, 'blue': 175}, 'percentage': 5.16}, {'rgb': {'red': 93, 'green': 29, 'blue': 17}, 'percentage': 3.08}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Michael Smerconish,"[{'url': 'http://pbs.twimg.com/profile_images/870618898646929408/zFWCBPJo_400x400.jpg', 'path': 'Michael Smerconish-DCRadioDan-zFWCBPJo_400x400.jpg', 'checksum': 'acb721443ecf130a7b27820e585b08eb', 'status': 'downloaded'}]"
9630082,9630082,Meredith Artley,MeredithA,Atlanta,"Editor in Chief + SVP, @CNN Digital Worldwide. Occasional tweeter. Priors @nytimes, IHT, @latimes.",,{'description': {'urls': []}},False,11896,0,11896,1563,399,Tue Oct 23 18:03:54 +0000 2007,2262,,,False,True,1361,17,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/421350001134948352/oWP39w4L_normal.jpeg,https://pbs.twimg.com/profile_images/421350001134948352/oWP39w4L_normal.jpeg,https://pbs.twimg.com/profile_banners/9630082/1531845361,"{'palette': [{'rgb': {'red': 217, 'green': 216, 'blue': 214}, 'percentage': 70.41}, {'rgb': {'red': 35, 'green': 21, 'blue': 18}, 'percentage': 17.19}, {'rgb': {'red': 186, 'green': 157, 'blue': 139}, 'percentage': 4.64}, {'rgb': {'red': 124, 'green': 139, 'blue': 158}, 'percentage': 1.61}, {'rgb': {'red': 72, 'green': 29, 'blue': 23}, 'percentage': 0.81}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 189, 'green': 46, 'blue': 35}, 'percentage': 100.0}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",FF3300,86A4A6,A0C5C7,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Meredith Artley,"[{'url': 'http://pbs.twimg.com/profile_images/421350001134948352/oWP39w4L_400x400.jpeg', 'path': 'Meredith Artley-MeredithA-oWP39w4L_400x400.jpeg', 'checksum': 'd9c31e13af3c9bbc490b9b0333784dbe', 'status': 'downloaded'}]"
359967876,359967876,Melissa Bell,MelissaBellCNN,"Paris, France",CNN Paris Correspondent,https://t.co/IaghNWqyKC,"{'url': {'urls': [{'url': 'https://t.co/IaghNWqyKC', 'expanded_url': 'http://www.cnn.com', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13991,0,13991,943,282,Mon Aug 22 13:37:09 +0000 2011,2606,,,True,True,2441,241,,False,False,False,115A95,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1442978323026505735/XL6MbwlF_normal.jpg,https://pbs.twimg.com/profile_images/1442978323026505735/XL6MbwlF_normal.jpg,,"{'palette': [{'rgb': {'red': 97, 'green': 95, 'blue': 83}, 'percentage': 71.47}, {'rgb': {'red': 164, 'green': 154, 'blue': 142}, 'percentage': 15.46}, {'rgb': {'red': 136, 'green': 94, 'blue': 84}, 'percentage': 7.67}, {'rgb': {'red': 65, 'green': 75, 'blue': 48}, 'percentage': 1.86}, {'rgb': {'red': 119, 'green': 109, 'blue': 71}, 'percentage': 0.72}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,115A95,C0DEED,DDEEF6,333333,True,True,False,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Melissa Bell,"[{'url': 'http://pbs.twimg.com/profile_images/1442978323026505735/XL6MbwlF_400x400.jpg', 'path': 'Melissa Bell-MelissaBellCNN-XL6MbwlF_400x400.jpg', 'checksum': '2a4948d2ec6f4e150f3503c7bc79f7f2', 'status': 'downloaded'}]"
1411171148,1411171148,CNNMoney PF,CNNMoneyPF,"New York, NY","Coverage from CNNMoney’s Personal Finance team: @melhicken, @blakeellis3, @nicridgway and @gabiso1. For the full news feed, follow @CNNMoney.",http://t.co/02J31l01F3,"{'url': {'urls': [{'url': 'http://t.co/02J31l01F3', 'expanded_url': 'http://money.cnn.com/pf/', 'display_url': 'money.cnn.com/pf/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,5664,0,5664,127,133,Tue May 07 20:31:03 +0000 2013,3,,,False,False,1271,130,,False,False,False,CCCCCC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/473112054874648576/-i489h-5_normal.jpeg,https://pbs.twimg.com/profile_images/473112054874648576/-i489h-5_normal.jpeg,https://pbs.twimg.com/profile_banners/1411171148/1401635003,"{'palette': [{'rgb': {'red': 1, 'green': 70, 'blue': 112}, 'percentage': 83.33}, {'rgb': {'red': 252, 'green': 254, 'blue': 251}, 'percentage': 16.38}, {'rgb': {'red': 111, 'green': 147, 'blue': 163}, 'percentage': 0.29}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,004571,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Melanie Hicken,"[{'url': 'http://pbs.twimg.com/profile_images/473112054874648576/-i489h-5_400x400.jpeg', 'path': 'Melanie Hicken-CNNMoneyPF--i489h-5_400x400.jpeg', 'checksum': '3d2fbdce2acdc09be55afa13bad54a5f', 'status': 'downloaded'}]"
22884556,22884556,Melanie Hicken,melhicken,,@CNN senior investigative writer. Toddler mom. NYU adjunct prof. SU/NYU grad. Loves investigative reporting & good wine. Melanie.Hicken@cnn.com.,https://t.co/G2gFadkNUm,"{'url': {'urls': [{'url': 'https://t.co/G2gFadkNUm', 'expanded_url': 'https://www.adealwiththedevil.com', 'display_url': 'adealwiththedevil.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4123,0,4123,776,129,Thu Mar 05 05:18:16 +0000 2009,621,,,False,True,2631,72,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/431910359398490112/dE1DK2OB_normal.jpeg,https://pbs.twimg.com/profile_images/431910359398490112/dE1DK2OB_normal.jpeg,https://pbs.twimg.com/profile_banners/22884556/1527093531,"{'palette': [{'rgb': {'red': 173, 'green': 171, 'blue': 172}, 'percentage': 54.63}, {'rgb': {'red': 13, 'green': 9, 'blue': 10}, 'percentage': 33.58}, {'rgb': {'red': 150, 'green': 2, 'blue': 14}, 'percentage': 4.14}, {'rgb': {'red': 98, 'green': 2, 'blue': 4}, 'percentage': 2.24}, {'rgb': {'red': 171, 'green': 119, 'blue': 97}, 'percentage': 1.7}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 40, 'green': 40, 'blue': 40}, 'percentage': 59.08}, {'rgb': {'red': 214, 'green': 209, 'blue': 203}, 'percentage': 36.77}, {'rgb': {'red': 129, 'green': 119, 'blue': 107}, 'percentage': 2.69}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",2D5E70,C0DEED,DDEEF6,333333,True,False,False,False,[1443225584100728838],1443225584100728838,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Melanie Hicken,"[{'url': 'http://pbs.twimg.com/profile_images/431910359398490112/dE1DK2OB_400x400.jpeg', 'path': 'Melanie Hicken-melhicken-dE1DK2OB_400x400.jpeg', 'checksum': 'dfbc1f0663afba51df1b027b4973244f', 'status': 'downloaded'}]"
28090276,28090276,Max Foster,MaxFoster,London,Please follow my main professional handle: @MaxFosterCNN,http://t.co/eBtkTF1seW,"{'url': {'urls': [{'url': 'http://t.co/eBtkTF1seW', 'expanded_url': 'http://www.facebook.com/maxfosterpage', 'display_url': 'facebook.com/maxfosterpage', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,241,0,241,0,14,Wed Apr 01 11:43:19 +0000 2009,0,,,False,False,1,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/534551944/foster_max_normal.jpg,https://pbs.twimg.com/profile_images/534551944/foster_max_normal.jpg,,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Max Foster,"[{'url': 'http://pbs.twimg.com/profile_images/534551944/foster_max_400x400.jpg', 'path': 'Max Foster-MaxFoster-foster_max_400x400.jpg', 'checksum': '3a58c4783b0cd93eb6d8c70faaeaae91', 'status': 'downloaded'}]"
155954125,155954125,Max Foster,MaxFosterCNN,London,@CNN London Anchor & Correspondent | @WME,https://t.co/3s6bAMKUxl,"{'url': {'urls': [{'url': 'https://t.co/3s6bAMKUxl', 'expanded_url': 'http://cnn.com', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,39949,0,39949,1423,625,Tue Jun 15 16:24:59 +0000 2010,13123,,,True,True,4397,598,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1289545953503043584/OZNoDM8T_normal.jpg,https://pbs.twimg.com/profile_images/1289545953503043584/OZNoDM8T_normal.jpg,https://pbs.twimg.com/profile_banners/155954125/1583242765,"{'palette': [{'rgb': {'red': 155, 'green': 190, 'blue': 212}, 'percentage': 29.11}, {'rgb': {'red': 68, 'green': 41, 'blue': 29}, 'percentage': 20.1}, {'rgb': {'red': 212, 'green': 97, 'blue': 60}, 'percentage': 17.0}, {'rgb': {'red': 202, 'green': 204, 'blue': 178}, 'percentage': 9.89}, {'rgb': {'red': 42, 'green': 32, 'blue': 38}, 'percentage': 3.08}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 166, 'green': 171, 'blue': 174}, 'percentage': 33.47}, {'rgb': {'red': 21, 'green': 31, 'blue': 34}, 'percentage': 30.65}, {'rgb': {'red': 32, 'green': 128, 'blue': 168}, 'percentage': 12.03}, {'rgb': {'red': 151, 'green': 135, 'blue': 116}, 'percentage': 5.74}, {'rgb': {'red': 21, 'green': 56, 'blue': 83}, 'percentage': 2.45}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,[1472118760760922116],1472118760760922116,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Max Foster,"[{'url': 'http://pbs.twimg.com/profile_images/1289545953503043584/OZNoDM8T_400x400.jpg', 'path': 'Max Foster-MaxFosterCNN-OZNoDM8T_400x400.jpg', 'checksum': '7cc7e7467c4a0dedb4050f02b841a0fe', 'status': 'downloaded'}]"
108676806,108676806,Meara Erdozain,MearaCNN,"Atlanta, Georgia","VP Programming, CNN International",,{'description': {'urls': []}},False,411,0,411,59,19,Tue Jan 26 18:18:45 +0000 2010,1,,,False,False,17,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/519562442100060161/26uo67nv_normal.jpeg,https://pbs.twimg.com/profile_images/519562442100060161/26uo67nv_normal.jpeg,,"{'palette': [{'rgb': {'red': 163, 'green': 180, 'blue': 192}, 'percentage': 46.14}, {'rgb': {'red': 242, 'green': 118, 'blue': 115}, 'percentage': 19.1}, {'rgb': {'red': 216, 'green': 171, 'blue': 146}, 'percentage': 17.08}, {'rgb': {'red': 72, 'green': 54, 'blue': 33}, 'percentage': 7.67}, {'rgb': {'red': 137, 'green': 66, 'blue': 50}, 'percentage': 1.39}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Meara Erdozain,"[{'url': 'http://pbs.twimg.com/profile_images/519562442100060161/26uo67nv_400x400.jpeg', 'path': 'Meara Erdozain-MearaCNN-26uo67nv_400x400.jpeg', 'checksum': '0b0d267c67941d7a3d91fda8a0d9b394', 'status': 'downloaded'}]"
45536687,45536687,Matthew Chance,mchancecnn,,CNN Senior International Correspondent,https://t.co/C2uJYUs6KQ,"{'url': {'urls': [{'url': 'https://t.co/C2uJYUs6KQ', 'expanded_url': 'https://edition.cnn.com/profiles/matthew-chance#about', 'display_url': 'edition.cnn.com/profiles/matth…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,86996,0,86996,1469,2342,Mon Jun 08 10:10:25 +0000 2009,122,,,True,True,5236,294,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1499216964891336704/37sbUk9J_normal.jpg,https://pbs.twimg.com/profile_images/1499216964891336704/37sbUk9J_normal.jpg,https://pbs.twimg.com/profile_banners/45536687/1633095710,"{'palette': [{'rgb': {'red': 175, 'green': 184, 'blue': 196}, 'percentage': 45.78}, {'rgb': {'red': 86, 'green': 43, 'blue': 45}, 'percentage': 26.1}, {'rgb': {'red': 179, 'green': 85, 'blue': 75}, 'percentage': 9.9}, {'rgb': {'red': 194, 'green': 143, 'blue': 151}, 'percentage': 5.65}, {'rgb': {'red': 253, 'green': 90, 'blue': 64}, 'percentage': 2.15}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 28, 'green': 36, 'blue': 56}, 'percentage': 30.58}, {'rgb': {'red': 166, 'green': 196, 'blue': 238}, 'percentage': 27.89}, {'rgb': {'red': 60, 'green': 97, 'blue': 157}, 'percentage': 16.73}, {'rgb': {'red': 190, 'green': 167, 'blue': 171}, 'percentage': 7.41}, {'rgb': {'red': 193, 'green': 151, 'blue': 159}, 'percentage': 2.8}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,FFFFFF,DDFFCC,333333,True,False,False,False,[1504870729719943176],1504870729719943176,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Matthew Chance,"[{'url': 'http://pbs.twimg.com/profile_images/1499216964891336704/37sbUk9J_400x400.jpg', 'path': 'Matthew Chance-mchancecnn-37sbUk9J_400x400.jpg', 'checksum': '979e2d70021b7ab9ace3e0ad3d82e3b2', 'status': 'downloaded'}]"
173162992,173162992,Matt Rivers,MattRiversCNN,"Distrito Federal, México","CNN correspondent based in Mexico City, covering Latin America and the Caribbean.",https://t.co/Em8xn5Qd3T,"{'url': {'urls': [{'url': 'https://t.co/Em8xn5Qd3T', 'expanded_url': 'http://www.cnn.com/', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13737,0,13737,765,256,Sat Jul 31 16:20:03 +0000 2010,914,,,True,True,4281,673,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1354939192157986824/I47qjxEa_normal.jpg,https://pbs.twimg.com/profile_images/1354939192157986824/I47qjxEa_normal.jpg,https://pbs.twimg.com/profile_banners/173162992/1578015230,"{'palette': [{'rgb': {'red': 30, 'green': 38, 'blue': 56}, 'percentage': 40.06}, {'rgb': {'red': 131, 'green': 183, 'blue': 227}, 'percentage': 26.26}, {'rgb': {'red': 107, 'green': 107, 'blue': 120}, 'percentage': 11.27}, {'rgb': {'red': 38, 'green': 62, 'blue': 107}, 'percentage': 10.2}, {'rgb': {'red': 209, 'green': 200, 'blue': 63}, 'percentage': 5.21}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 60, 'green': 61, 'blue': 45}, 'percentage': 32.3}, {'rgb': {'red': 89, 'green': 70, 'blue': 102}, 'percentage': 15.55}, {'rgb': {'red': 180, 'green': 164, 'blue': 230}, 'percentage': 15.24}, {'rgb': {'red': 187, 'green': 149, 'blue': 162}, 'percentage': 10.17}, {'rgb': {'red': 64, 'green': 76, 'blue': 32}, 'percentage': 4.72}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",3B94D9,000000,000000,000000,False,False,False,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Matt Rivers,"[{'url': 'http://pbs.twimg.com/profile_images/1354939192157986824/I47qjxEa_400x400.jpg', 'path': 'Matt Rivers-MattRiversCNN-I47qjxEa_400x400.jpg', 'checksum': '9f2856972b86e8c7cbf9ad2229fbd21e', 'status': 'downloaded'}]"
1080306914,1080306914,Matt Egan,MattEganCNN,"New Jersey, USA","Business reporter @CNN

Dad to Hudson.

Send news tips to Matt.Egan@CNN.com. Ask for Signal",https://t.co/mNzVwfOZl3,"{'url': {'urls': [{'url': 'https://t.co/mNzVwfOZl3', 'expanded_url': 'https://www.cnn.com/profiles/matt-egan', 'display_url': 'cnn.com/profiles/matt-…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,10113,0,10113,4104,375,Fri Jan 11 17:04:08 +0000 2013,3584,,,True,True,20493,1876,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198047942030090240/0Mj6WhCK_normal.jpg,https://pbs.twimg.com/profile_images/1198047942030090240/0Mj6WhCK_normal.jpg,https://pbs.twimg.com/profile_banners/1080306914/1606607048,"{'palette': [{'rgb': {'red': 144, 'green': 168, 'blue': 182}, 'percentage': 39.78}, {'rgb': {'red': 2, 'green': 37, 'blue': 81}, 'percentage': 23.77}, {'rgb': {'red': 106, 'green': 130, 'blue': 147}, 'percentage': 21.08}, {'rgb': {'red': 19, 'green': 24, 'blue': 29}, 'percentage': 4.11}, {'rgb': {'red': 0, 'green': 58, 'blue': 121}, 'percentage': 3.82}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 194, 'green': 222, 'blue': 250}, 'percentage': 35.61}, {'rgb': {'red': 147, 'green': 191, 'blue': 254}, 'percentage': 24.02}, {'rgb': {'red': 224, 'green': 216, 'blue': 183}, 'percentage': 13.43}, {'rgb': {'red': 102, 'green': 155, 'blue': 253}, 'percentage': 5.89}, {'rgb': {'red': 55, 'green': 42, 'blue': 31}, 'percentage': 5.21}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",19CF86,000000,000000,000000,False,True,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Matt Egan,"[{'url': 'http://pbs.twimg.com/profile_images/1198047942030090240/0Mj6WhCK_400x400.jpg', 'path': 'Matt Egan-MattEganCNN-0Mj6WhCK_400x400.jpg', 'checksum': '84b69f9ed9f59bbce7aace59fa235013', 'status': 'downloaded'}]"
49960226,49960226,Matt Dornic,mdornic,"DC, NYC or somewhere between","Head of Strategic Comms @CNN Worldwide. 🐶Comet, Billy & Luna’s dad. Opinions & thoughts are mine. Won’t engage in whataboutery. Official statements at @CNNPR.",https://t.co/rZGnP55U58,"{'url': {'urls': [{'url': 'https://t.co/rZGnP55U58', 'expanded_url': 'http://www.cnn.com', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,11248,0,11248,961,254,Tue Jun 23 12:21:41 +0000 2009,6828,,,True,True,4215,608,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1271101376526004224/Ju10fHfl_normal.jpg,https://pbs.twimg.com/profile_images/1271101376526004224/Ju10fHfl_normal.jpg,https://pbs.twimg.com/profile_banners/49960226/1591889160,"{'palette': [{'rgb': {'red': 165, 'green': 170, 'blue': 169}, 'percentage': 41.59}, {'rgb': {'red': 39, 'green': 41, 'blue': 54}, 'percentage': 22.14}, {'rgb': {'red': 121, 'green': 99, 'blue': 81}, 'percentage': 12.02}, {'rgb': {'red': 200, 'green': 167, 'blue': 130}, 'percentage': 8.72}, {'rgb': {'red': 214, 'green': 134, 'blue': 80}, 'percentage': 3.99}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 48, 'green': 49, 'blue': 53}, 'percentage': 37.35}, {'rgb': {'red': 132, 'green': 94, 'blue': 67}, 'percentage': 23.6}, {'rgb': {'red': 113, 'green': 113, 'blue': 118}, 'percentage': 13.14}, {'rgb': {'red': 78, 'green': 140, 'blue': 166}, 'percentage': 11.08}, {'rgb': {'red': 44, 'green': 61, 'blue': 88}, 'percentage': 3.07}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",394D1A,000000,000000,000000,False,False,False,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Matt Dornic,"[{'url': 'http://pbs.twimg.com/profile_images/1271101376526004224/Ju10fHfl_400x400.jpg', 'path': 'Matt Dornic-mdornic-Ju10fHfl_400x400.jpg', 'checksum': '3e757e5f55adb1a0aa1de252ecb01c41', 'status': 'downloaded'}]"
