id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_banner_extensions_media_color,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name,images
2574302384,2574302384,笹井継夫,sasai_tsuneo,東京 千代田区,記者。朝日新聞で自民党を担当。これまでは製造業(電機・重工)、財務省、経済産業省、金融庁、銀行を取材。スタートアップ、アントレプレナーシップにも関心。2015-16スタンフォード大学客員研究員。Tweetは私見。RT、リンクは賛意とはかぎらず。,https://t.co/j6bjmGt7mZ,"{'url': {'urls': [{'url': 'https://t.co/j6bjmGt7mZ', 'expanded_url': 'http://www.asahi.com/sp/sns/reporter/sasai_tsuneo.html', 'display_url': 'asahi.com/sp/sns/reporte…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1602,0,1602,811,50,Wed Jun 18 06:50:19 +0000 2014,3,,,False,True,2023,178,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154323245757157376/6rBzRh_y_normal.jpg,https://pbs.twimg.com/profile_images/1154323245757157376/6rBzRh_y_normal.jpg,https://pbs.twimg.com/profile_banners/2574302384/1564047084,"{'palette': [{'rgb': {'red': 223, 'green': 205, 'blue': 183}, 'percentage': 52.53}, {'rgb': {'red': 105, 'green': 70, 'blue': 36}, 'percentage': 16.15}, {'rgb': {'red': 37, 'green': 31, 'blue': 46}, 'percentage': 15.08}, {'rgb': {'red': 209, 'green': 173, 'blue': 127}, 'percentage': 5.11}, {'rgb': {'red': 48, 'green': 66, 'blue': 110}, 'percentage': 2.53}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 231, 'green': 233, 'blue': 229}, 'percentage': 39.75}, {'rgb': {'red': 67, 'green': 63, 'blue': 61}, 'percentage': 26.09}, {'rgb': {'red': 122, 'green': 127, 'blue': 88}, 'percentage': 17.61}, {'rgb': {'red': 208, 'green': 162, 'blue': 150}, 'percentage': 7.36}, {'rgb': {'red': 130, 'green': 153, 'blue': 188}, 'percentage': 2.07}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,笹井継夫,"[{'url': 'http://pbs.twimg.com/profile_images/1154323245757157376/6rBzRh_y_400x400.jpg', 'path': '笹井継夫-sasai_tsuneo-6rBzRh_y_400x400.jpg', 'checksum': '2ab48b4e0ee6f92008c32f2a5a219765', 'status': 'downloaded'}]"
250045305,250045305,竹花徹朗 TetsuroTakehana,MrTT11,"Tokyo-to, Japan",朝日新聞のカメラマンです。日々様々な取材をしています。NBA好きでNY Knicksファン。*投稿内容は私個人の意見で会社の見解ではなくRTやリンクは賛意とは限りません。Staff photographer of The Asahi Shimbun,https://t.co/QUPKnSXjZR,"{'url': {'urls': [{'url': 'https://t.co/QUPKnSXjZR', 'expanded_url': 'http://www.asahi.com', 'display_url': 'asahi.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1206,0,1206,114,27,Thu Feb 10 09:14:41 +0000 2011,661,,,True,True,673,50,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1357565194352750593/cGfGKHoS_normal.jpg,https://pbs.twimg.com/profile_images/1357565194352750593/cGfGKHoS_normal.jpg,https://pbs.twimg.com/profile_banners/250045305/1470846865,"{'palette': [{'rgb': {'red': 40, 'green': 41, 'blue': 44}, 'percentage': 60.71}, {'rgb': {'red': 196, 'green': 147, 'blue': 160}, 'percentage': 23.11}, {'rgb': {'red': 95, 'green': 51, 'blue': 48}, 'percentage': 5.04}, {'rgb': {'red': 194, 'green': 116, 'blue': 142}, 'percentage': 4.02}, {'rgb': {'red': 163, 'green': 37, 'blue': 45}, 'percentage': 1.72}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 38, 'green': 32, 'blue': 28}, 'percentage': 69.77}, {'rgb': {'red': 114, 'green': 95, 'blue': 73}, 'percentage': 6.74}, {'rgb': {'red': 38, 'green': 45, 'blue': 63}, 'percentage': 6.47}, {'rgb': {'red': 16, 'green': 61, 'blue': 52}, 'percentage': 3.32}, {'rgb': {'red': 91, 'green': 43, 'blue': 34}, 'percentage': 2.36}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,竹花徹朗,"[{'url': 'http://pbs.twimg.com/profile_images/1357565194352750593/cGfGKHoS_400x400.jpg', 'path': '竹花徹朗-MrTT11-cGfGKHoS_400x400.jpg', 'checksum': 'd9cdae68bd70fe930cbcff99eb88bd21', 'status': 'downloaded'}]"
1926858931,1926858931,稲垣康介　Kosuke Inagaki,Inagaki7K,Tokyo,朝日新聞記者（スポーツ担当） Sports Correspondent of The Asahi Shimbun(Japan) based in Tokyo. 五輪、テニス、サッカーはじめ、スポーツ全般を取材しています。つぶやく内容は私見です。,https://t.co/LYInv1g2vk,"{'url': {'urls': [{'url': 'https://t.co/LYInv1g2vk', 'expanded_url': 'https://www.asahi.com/sp/sns/reporter/inagaki_kousuke.html', 'display_url': 'asahi.com/sp/sns/reporte…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,22591,0,22591,960,242,Wed Oct 02 13:10:59 +0000 2013,2633,,,True,True,4771,1588,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/775364188311056384/IryUwIWd_normal.jpg,https://pbs.twimg.com/profile_images/775364188311056384/IryUwIWd_normal.jpg,https://pbs.twimg.com/profile_banners/1926858931/1491727876,"{'palette': [{'rgb': {'red': 29, 'green': 29, 'blue': 41}, 'percentage': 39.42}, {'rgb': {'red': 209, 'green': 189, 'blue': 188}, 'percentage': 33.63}, {'rgb': {'red': 120, 'green': 102, 'blue': 90}, 'percentage': 10.8}, {'rgb': {'red': 45, 'green': 48, 'blue': 91}, 'percentage': 2.15}, {'rgb': {'red': 49, 'green': 40, 'blue': 33}, 'percentage': 1.05}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 204, 'green': 212, 'blue': 223}, 'percentage': 30.72}, {'rgb': {'red': 124, 'green': 135, 'blue': 67}, 'percentage': 30.01}, {'rgb': {'red': 39, 'green': 45, 'blue': 33}, 'percentage': 28.02}, {'rgb': {'red': 188, 'green': 174, 'blue': 145}, 'percentage': 2.96}, {'rgb': {'red': 54, 'green': 61, 'blue': 28}, 'percentage': 1.64}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,稲垣康介,"[{'url': 'http://pbs.twimg.com/profile_images/775364188311056384/IryUwIWd_400x400.jpg', 'path': '稲垣康介-Inagaki7K-IryUwIWd_400x400.jpg', 'checksum': 'f6cbf0999c9f3ee6c02ae41e056fae36', 'status': 'downloaded'}]"
997466435172450304,997466435172450304,福留庸友・報道フォトグラファー,photofdm,鹿児島→神戸→中東→東南アジア→東京→名古屋→東京→仙台,朝日新聞映像報道部。2014年9月から4年8ヶ月間仙台を拠点に東北6県を担当。ニュースだけでなくニュースにならない被災地のいまや、東北の魅力を発信します。メディアのあり方を自問中。現在は東京勤務ですがライフワークは東北、特に福島の取材。今でも月に1、2回は東北に帰ってます,https://t.co/1oiZA3OoNo,"{'url': {'urls': [{'url': 'https://t.co/1oiZA3OoNo', 'expanded_url': 'https://note.com/yfkdm', 'display_url': 'note.com/yfkdm', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2046,0,2046,206,46,Fri May 18 13:18:24 +0000 2018,3604,,,False,True,3148,625,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1441677862055006214/9QViQpZb_normal.jpg,https://pbs.twimg.com/profile_images/1441677862055006214/9QViQpZb_normal.jpg,https://pbs.twimg.com/profile_banners/997466435172450304/1644629087,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 68.46}, {'rgb': {'red': 14, 'green': 14, 'blue': 14}, 'percentage': 18.7}, {'rgb': {'red': 3, 'green': 0, 'blue': 55}, 'percentage': 11.25}, {'rgb': {'red': 115, 'green': 116, 'blue': 135}, 'percentage': 0.39}, {'rgb': {'red': 72, 'green': 70, 'blue': 66}, 'percentage': 0.24}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 67, 'green': 68, 'blue': 64}, 'percentage': 59.97}, {'rgb': {'red': 135, 'green': 135, 'blue': 132}, 'percentage': 39.73}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1364427306882588678],1364427306882588678,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,福留庸友,"[{'url': 'http://pbs.twimg.com/profile_images/1441677862055006214/9QViQpZb_400x400.jpg', 'path': '福留庸友-photofdm-9QViQpZb_400x400.jpg', 'checksum': '35aad63d150c3578f36c1d3b0d835d2c', 'status': 'downloaded'}]"
1398476082647506945,1398476082647506945,福田直之 Fukuda Naoyuki,fukuda_naoyuki,Tokyo,朝日新聞東京本社で経済報道をしています。産業、技術、金融に関心。財務省、経産省、日銀や自動車、IT業界取材を経験。元北京特派員。単著で『内側から見た「AI大国」中国』、取材班で『米中争覇』『チャイナスタンダード』など（すべて朝日新聞出版）。ツイートは個人の見解で勤務先の見解ではありません。リツイートは賛意に限りません。,https://t.co/WEFbafksvI,"{'url': {'urls': [{'url': 'https://t.co/WEFbafksvI', 'expanded_url': 'https://www.asahi.com/sns/reporter/fukuda_naoyuki.html', 'display_url': 'asahi.com/sns/reporter/f…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,542,0,542,250,20,Sat May 29 03:08:43 +0000 2021,658,,,True,True,2023,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1398484856464498691/6v3SgQfD_normal.jpg,https://pbs.twimg.com/profile_images/1398484856464498691/6v3SgQfD_normal.jpg,https://pbs.twimg.com/profile_banners/1398476082647506945/1622268143,"{'palette': [{'rgb': {'red': 211, 'green': 219, 'blue': 239}, 'percentage': 57.74}, {'rgb': {'red': 20, 'green': 19, 'blue': 24}, 'percentage': 14.24}, {'rgb': {'red': 179, 'green': 117, 'blue': 90}, 'percentage': 12.36}, {'rgb': {'red': 5, 'green': 55, 'blue': 103}, 'percentage': 8.21}, {'rgb': {'red': 97, 'green': 63, 'blue': 44}, 'percentage': 2.98}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 54, 'green': 50, 'blue': 53}, 'percentage': 37.14}, {'rgb': {'red': 173, 'green': 199, 'blue': 220}, 'percentage': 16.52}, {'rgb': {'red': 194, 'green': 139, 'blue': 75}, 'percentage': 9.5}, {'rgb': {'red': 139, 'green': 112, 'blue': 106}, 'percentage': 7.54}, {'rgb': {'red': 102, 'green': 74, 'blue': 46}, 'percentage': 6.12}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,[1400653591161933825],1400653591161933825,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,福田直之,"[{'url': 'http://pbs.twimg.com/profile_images/1398484856464498691/6v3SgQfD_400x400.jpg', 'path': '福田直之-fukuda_naoyuki-6v3SgQfD_400x400.jpg', 'checksum': 'e59f4de91b304608c6bc9a4ee79f9829', 'status': 'downloaded'}]"
1059389491025047552,1059389491025047552,福地慶太郎,kei_fukuchi,福島,"朝日新聞福島総局記者。沖縄生まれ。福島第一原発の廃炉作業や医療の取材をしています。静岡や水戸、科学医療部を経て、2020年4月から福島総局。記事は下記リンクからご覧いただけます。

m(_ _)m↓↓↓",https://t.co/Hq9K6C8nlq,"{'url': {'urls': [{'url': 'https://t.co/Hq9K6C8nlq', 'expanded_url': 'https://www.asahi.com/sns/reporter/fukuchi_keitaro.html', 'display_url': 'asahi.com/sns/reporter/f…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3214,0,3214,594,75,Mon Nov 05 10:18:31 +0000 2018,183,,,False,False,10273,309,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1070217762226597888/OC9JEOJd_normal.jpg,https://pbs.twimg.com/profile_images/1070217762226597888/OC9JEOJd_normal.jpg,https://pbs.twimg.com/profile_banners/1059389491025047552/1615894487,"{'palette': [{'rgb': {'red': 115, 'green': 167, 'blue': 235}, 'percentage': 30.33}, {'rgb': {'red': 136, 'green': 130, 'blue': 77}, 'percentage': 27.5}, {'rgb': {'red': 69, 'green': 114, 'blue': 202}, 'percentage': 8.19}, {'rgb': {'red': 172, 'green': 198, 'blue': 239}, 'percentage': 7.96}, {'rgb': {'red': 25, 'green': 30, 'blue': 27}, 'percentage': 5.25}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 132, 'green': 196, 'blue': 254}, 'percentage': 39.75}, {'rgb': {'red': 57, 'green': 86, 'blue': 28}, 'percentage': 18.06}, {'rgb': {'red': 33, 'green': 111, 'blue': 253}, 'percentage': 11.65}, {'rgb': {'red': 90, 'green': 160, 'blue': 254}, 'percentage': 6.65}, {'rgb': {'red': 165, 'green': 220, 'blue': 254}, 'percentage': 4.96}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1B95E0,000000,000000,000000,False,False,False,False,[1500665797790035968],1500665797790035968,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,福地慶太郎,"[{'url': 'http://pbs.twimg.com/profile_images/1070217762226597888/OC9JEOJd_400x400.jpg', 'path': '福地慶太郎-kei_fukuchi-OC9JEOJd_400x400.jpg', 'checksum': '4607746f6fa3a6a12be8b5f57d4d1cf6', 'status': 'downloaded'}]"
175079593,175079593,神田 大介,kanda_daisuke,東京 中央区,朝日新聞ポッドキャスト（ https://t.co/TevC6odZ0I ）つくってます。1975年生→94年ネット開始→00年入社→10年ツイート開始→20年から現職。正式な肩書は朝日新聞社編集局コンテンツ編成本部音声ディレクター・朝日新聞ポッドキャストチーフパーソナリティです。,https://t.co/d3OdvDOsnq,"{'url': {'urls': [{'url': 'https://t.co/d3OdvDOsnq', 'expanded_url': 'https://www.asahi.com/special/podcasts/', 'display_url': 'asahi.com/special/podcas…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/TevC6odZ0I', 'expanded_url': 'http://omny.fm/shows/asahi', 'display_url': 'omny.fm/shows/asahi', 'indices': [13, 36]}]}}",False,22001,0,22001,225,1311,Thu Aug 05 15:48:54 +0000 2010,520,,,True,True,25054,664,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/2908597889/2fb0f9d6731369fd2c704dc47d7bd956_normal.jpeg,https://pbs.twimg.com/profile_images/2908597889/2fb0f9d6731369fd2c704dc47d7bd956_normal.jpeg,https://pbs.twimg.com/profile_banners/175079593/1398500082,"{'palette': [{'rgb': {'red': 155, 'green': 152, 'blue': 145}, 'percentage': 54.25}, {'rgb': {'red': 95, 'green': 140, 'blue': 195}, 'percentage': 19.0}, {'rgb': {'red': 56, 'green': 57, 'blue': 52}, 'percentage': 16.85}, {'rgb': {'red': 169, 'green': 121, 'blue': 85}, 'percentage': 1.06}, {'rgb': {'red': 64, 'green': 72, 'blue': 31}, 'percentage': 0.89}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 43, 'green': 54, 'blue': 65}, 'percentage': 40.68}, {'rgb': {'red': 201, 'green': 191, 'blue': 194}, 'percentage': 25.82}, {'rgb': {'red': 116, 'green': 123, 'blue': 137}, 'percentage': 20.2}, {'rgb': {'red': 145, 'green': 113, 'blue': 114}, 'percentage': 9.76}, {'rgb': {'red': 53, 'green': 80, 'blue': 119}, 'percentage': 4.0}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",00AEFF,86A4A6,A0C5C7,333333,True,False,False,False,[1390098339526365187],1390098339526365187,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,神田大介,"[{'url': 'http://pbs.twimg.com/profile_images/2908597889/2fb0f9d6731369fd2c704dc47d7bd956_400x400.jpeg', 'path': '神田大介-kanda_daisuke-2fb0f9d6731369fd2c704dc47d7bd956_400x400.jpeg', 'checksum': 'cdbf2bda6a1e3150e9561e125a180387', 'status': 'downloaded'}]"
467863732,467863732,石田博士,ishida1970asahi,日本 東京,朝日新聞コンテンツ編成本部長補佐。記者・編集者・ウェブ解析見習い。ローマ支局長(2011-15)、サンパウロ支局長(2005-08)。麺好き。サッカーと映画の話題も／投稿内容は社の見解ではなく、ＲＴも賛意を示すとは限りません。,https://t.co/yRYmomSLDm,"{'url': {'urls': [{'url': 'https://t.co/yRYmomSLDm', 'expanded_url': 'https://www.asahi.com', 'display_url': 'asahi.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5944,0,5944,1979,328,Wed Jan 18 22:49:13 +0000 2012,8326,,,True,True,6725,685,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3609738947/4c34f2265e9e4b2db33d4a098a2c7bdb_normal.jpeg,https://pbs.twimg.com/profile_images/3609738947/4c34f2265e9e4b2db33d4a098a2c7bdb_normal.jpeg,https://pbs.twimg.com/profile_banners/467863732/1405895732,"{'palette': [{'rgb': {'red': 42, 'green': 35, 'blue': 33}, 'percentage': 46.34}, {'rgb': {'red': 189, 'green': 173, 'blue': 152}, 'percentage': 20.04}, {'rgb': {'red': 200, 'green': 154, 'blue': 103}, 'percentage': 13.36}, {'rgb': {'red': 133, 'green': 89, 'blue': 53}, 'percentage': 7.79}, {'rgb': {'red': 202, 'green': 138, 'blue': 50}, 'percentage': 0.5}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 153, 'green': 129, 'blue': 8}, 'percentage': 60.88}, {'rgb': {'red': 191, 'green': 193, 'blue': 193}, 'percentage': 36.45}, {'rgb': {'red': 97, 'green': 111, 'blue': 14}, 'percentage': 1.07}, {'rgb': {'red': 183, 'green': 167, 'blue': 102}, 'percentage': 1.04}, {'rgb': {'red': 91, 'green': 87, 'blue': 6}, 'percentage': 0.25}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,石田博士,"[{'url': 'http://pbs.twimg.com/profile_images/3609738947/4c34f2265e9e4b2db33d4a098a2c7bdb_400x400.jpeg', 'path': '石田博士-ishida1970asahi-4c34f2265e9e4b2db33d4a098a2c7bdb_400x400.jpeg', 'checksum': '573a50e663e5961c6d5476b23d538a36', 'status': 'downloaded'}]"
1576702014,1576702014,石橋英昭,ishibashi_hide,東北・仙台,朝日新聞記者。２０１３年秋から、仙台を拠点に、津波の被災地を、東北のあちこちを、歩き回っています。時々つまずきながら。つぶやきは会社の見解ではありません。,,{'description': {'urls': []}},False,2330,0,2330,1322,86,Mon Jul 08 04:27:10 +0000 2013,8478,,,True,True,5130,573,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/471177706231443457/U2aqzSwS_normal.jpeg,https://pbs.twimg.com/profile_images/471177706231443457/U2aqzSwS_normal.jpeg,,"{'palette': [{'rgb': {'red': 198, 'green': 200, 'blue': 195}, 'percentage': 41.98}, {'rgb': {'red': 20, 'green': 26, 'blue': 29}, 'percentage': 30.36}, {'rgb': {'red': 115, 'green': 73, 'blue': 54}, 'percentage': 20.29}, {'rgb': {'red': 181, 'green': 129, 'blue': 113}, 'percentage': 2.5}, {'rgb': {'red': 61, 'green': 45, 'blue': 32}, 'percentage': 0.84}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,石橋英昭,"[{'url': 'http://pbs.twimg.com/profile_images/471177706231443457/U2aqzSwS_400x400.jpeg', 'path': '石橋英昭-ishibashi_hide-U2aqzSwS_400x400.jpeg', 'checksum': '3eb02f37618f96cd2b88e5605cc38280', 'status': 'downloaded'}]"
820939680,820939680,石合力　Tsutomu　ISHIAI,TsutomuISHIAI,"Osaka, Japan","Deputy Managing Editor, Osaka HQ, the Asahi Shimbun. Former London Bureau Chief. 朝日新聞大阪本社編集局長補佐。前ヨーロッパ総局長。最新刊「響きをみがく　音響設計家豊田泰久の仕事」。投稿は会社の見解ではなくＲＴやリンクは賛意とは限りません。",https://t.co/Q5ORUocS3c,"{'url': {'urls': [{'url': 'https://t.co/Q5ORUocS3c', 'expanded_url': 'https://sitesearch.asahi.com/.cgi/sitesearch/sitesearch.pl?Keywords=%E7%9F%B3%E5%90%88%E5%8A%9B&Sear', 'display_url': 'sitesearch.asahi.com/.cgi/sitesearc…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3421,0,3421,3077,168,Thu Sep 13 05:36:32 +0000 2012,148,,,False,True,2627,119,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1369619177229713416/rCN-EmH6_normal.jpg,https://pbs.twimg.com/profile_images/1369619177229713416/rCN-EmH6_normal.jpg,https://pbs.twimg.com/profile_banners/820939680/1615377568,"{'palette': [{'rgb': {'red': 205, 'green': 203, 'blue': 199}, 'percentage': 36.38}, {'rgb': {'red': 182, 'green': 152, 'blue': 112}, 'percentage': 19.98}, {'rgb': {'red': 203, 'green': 98, 'blue': 72}, 'percentage': 12.69}, {'rgb': {'red': 65, 'green': 63, 'blue': 57}, 'percentage': 9.94}, {'rgb': {'red': 203, 'green': 212, 'blue': 227}, 'percentage': 4.35}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 43, 'green': 23, 'blue': 17}, 'percentage': 40.68}, {'rgb': {'red': 241, 'green': 212, 'blue': 141}, 'percentage': 24.76}, {'rgb': {'red': 103, 'green': 62, 'blue': 32}, 'percentage': 16.66}, {'rgb': {'red': 111, 'green': 34, 'blue': 18}, 'percentage': 2.89}, {'rgb': {'red': 65, 'green': 18, 'blue': 11}, 'percentage': 2.83}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,石合力,"[{'url': 'http://pbs.twimg.com/profile_images/1369619177229713416/rCN-EmH6_400x400.jpg', 'path': '石合力-TsutomuISHIAI-rCN-EmH6_400x400.jpg', 'checksum': 'a0da39b4700dff8f9869890884110132', 'status': 'downloaded'}]"
902208912379625472,902208912379625472,石原 孝 Takashi Ishihara,ishihara_tks,,朝日新聞記者。2017年8月〜20年8月までヨハネスブルク支局長。現在は国際報道部に所属。著書に『堕ちた英雄「独裁者」ムガベの37年』『コリシの言葉』。共著に『子どもと貧困』『チャイナスタンダード』など。趣味はスポーツ観戦。 ／投稿内容は社の見解ではなく、ＲＴも賛意を示すものではありません,https://t.co/c1UG1RSQit,"{'url': {'urls': [{'url': 'https://t.co/c1UG1RSQit', 'expanded_url': 'https://www.asahi.com/sns/reporter/ishihara_takashi.html', 'display_url': 'asahi.com/sns/reporter/i…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2246,0,2246,422,43,Mon Aug 28 16:39:01 +0000 2017,3001,,,False,True,5183,190,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1057632567363481600/ZvR4ACOc_normal.jpg,https://pbs.twimg.com/profile_images/1057632567363481600/ZvR4ACOc_normal.jpg,https://pbs.twimg.com/profile_banners/902208912379625472/1540994357,"{'palette': [{'rgb': {'red': 190, 'green': 116, 'blue': 81}, 'percentage': 43.51}, {'rgb': {'red': 50, 'green': 34, 'blue': 33}, 'percentage': 31.3}, {'rgb': {'red': 151, 'green': 131, 'blue': 122}, 'percentage': 11.21}, {'rgb': {'red': 90, 'green': 49, 'blue': 28}, 'percentage': 2.39}, {'rgb': {'red': 39, 'green': 35, 'blue': 50}, 'percentage': 1.76}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 187, 'green': 165, 'blue': 151}, 'percentage': 21.31}, {'rgb': {'red': 45, 'green': 43, 'blue': 30}, 'percentage': 19.17}, {'rgb': {'red': 130, 'green': 76, 'blue': 66}, 'percentage': 11.94}, {'rgb': {'red': 170, 'green': 193, 'blue': 225}, 'percentage': 11.66}, {'rgb': {'red': 69, 'green': 140, 'blue': 222}, 'percentage': 10.59}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,石原孝,"[{'url': 'http://pbs.twimg.com/profile_images/1057632567363481600/ZvR4ACOc_400x400.jpg', 'path': '石原孝-ishihara_tks-ZvR4ACOc_400x400.jpg', 'checksum': 'b589270176d368af3b6455d8c07b0679', 'status': 'downloaded'}]"
