id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name
368196640,368196640,서병립,journalistBR,,KBS 방송저널리스트 입니다,,{'description': {'urls': []}},False,17,0,17,87,0,Mon Sep 05 07:27:26 +0000 2011,2,,,False,False,15,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1573883154/JfEbe7S1_normal,https://pbs.twimg.com/profile_images/1573883154/JfEbe7S1_normal,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,서병립
1270195331204956160,1270195331204956160,박희봉,HeebongP,대한민국 양천구,#KBS #보도본부 #기자 #언론학 #연구자,https://t.co/vBpU5AovGk,"{'url': {'urls': [{'url': 'https://t.co/vBpU5AovGk', 'expanded_url': 'https://media.naver.com/journalist/056/18214', 'display_url': 'media.naver.com/journalist/056…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4,0,4,30,0,Tue Jun 09 03:25:53 +0000 2020,0,,,True,False,6,3,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1297873534857777156/RDPdHJLE_normal.jpg,https://pbs.twimg.com/profile_images/1297873534857777156/RDPdHJLE_normal.jpg,"{'palette': [{'rgb': {'red': 207, 'green': 215, 'blue': 233}, 'percentage': 54.08}, {'rgb': {'red': 64, 'green': 73, 'blue': 70}, 'percentage': 25.42}, {'rgb': {'red': 199, 'green': 149, 'blue': 126}, 'percentage': 3.49}, {'rgb': {'red': 70, 'green': 87, 'blue': 74}, 'percentage': 2.93}, {'rgb': {'red': 117, 'green': 84, 'blue': 68}, 'percentage': 2.19}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,박희봉
169304955,169304955,박찬규,KBSNewsCamera,,KBS에서 촬영기자로 근무했었습니다. ㅋㅋㅋ,,{'description': {'urls': []}},True,261,0,261,51,1,Thu Jul 22 01:16:27 +0000 2010,2,,,True,False,239,34,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1302020053/L881IslE_normal,https://pbs.twimg.com/profile_images/1302020053/L881IslE_normal,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,박찬
183169173,183169173,박재우,marineboy87,창원,KBS창원 기자/,,{'description': {'urls': []}},False,37,0,37,26,5,Thu Aug 26 09:27:00 +0000 2010,0,,,False,False,6,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1111131093/park_normal.jpg,https://pbs.twimg.com/profile_images/1111131093/park_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,박재우
172636421,172636421,박선우,tourdefrance81,여의도,KBS 스포츠취재부.지효예아빠.,,{'description': {'urls': []}},False,918,0,918,344,35,Fri Jul 30 05:41:34 +0000 2010,20,,,False,False,4188,52,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1104829148/DSCN1450_normal.JPG,https://pbs.twimg.com/profile_images/1104829148/DSCN1450_normal.JPG,"{'palette': [{'rgb': {'red': 126, 'green': 123, 'blue': 132}, 'percentage': 44.24}, {'rgb': {'red': 64, 'green': 57, 'blue': 62}, 'percentage': 39.51}, {'rgb': {'red': 207, 'green': 205, 'blue': 217}, 'percentage': 5.58}, {'rgb': {'red': 167, 'green': 174, 'blue': 140}, 'percentage': 3.47}, {'rgb': {'red': 87, 'green': 51, 'blue': 44}, 'percentage': 2.02}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,박선우
124970641,124970641,박대기,waitingpark,서울,머머리 기자. 뉴스팡인. 제보는 waiting@kbs.co.kr,,{'description': {'urls': []}},False,70711,0,70711,525,818,Sun Mar 21 06:31:44 +0000 2010,4724,,,False,True,9407,457,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/915626506/d0012468_4b44374b464a2_normal.jpg,https://pbs.twimg.com/profile_images/915626506/d0012468_4b44374b464a2_normal.jpg,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 88.75}, {'rgb': {'red': 71, 'green': 70, 'blue': 65}, 'percentage': 5.71}, {'rgb': {'red': 113, 'green': 121, 'blue': 125}, 'percentage': 2.34}, {'rgb': {'red': 49, 'green': 78, 'blue': 126}, 'percentage': 0.24}, {'rgb': {'red': 87, 'green': 140, 'blue': 143}, 'percentage': 0.1}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",B40B43,CC3366,E5507E,362720,True,False,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,박대기
160473078,160473078,노은지 KBS기상캐스터,eunjiroh,"Seoul, Korea","KBS기상캐스터, 평일 저녁7시 뉴스, 글로벌24, 일욜 저녁9시 뉴스 yonsei univ. ewha-f hs 이태원,여의도 콜",http://t.co/o1GMD7zdBK,"{'url': {'urls': [{'url': 'http://t.co/o1GMD7zdBK', 'expanded_url': 'http://www.cyworld.com/remnantrej', 'display_url': 'cyworld.com/remnantrej', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,3609,0,3609,96,76,Mon Jun 28 07:52:01 +0000 2010,0,,,True,False,1900,374,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3112577590/75c6eb234e0023affdc85c0d61bebf38_normal.png,https://pbs.twimg.com/profile_images/3112577590/75c6eb234e0023affdc85c0d61bebf38_normal.png,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,노은지
238944951,238944951,김혜주,ProfessorHyejoo,,"MC, KBS공채성우,상명대 강사,상명대 연극영화과 박사과정 수료",,{'description': {'urls': []}},False,135,0,135,13,3,Sun Jan 16 12:06:57 +0000 2011,0,,,False,False,123,9,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1217153249/myProfileImage_normal.jpg,https://pbs.twimg.com/profile_images/1217153249/myProfileImage_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김혜주
168634874,168634874,김완수 KBS,KbsAce,서울,세계는 넓고 사람도 많고 할 일도 많다!,,{'description': {'urls': []}},False,1294,0,1294,170,50,Tue Jul 20 12:06:28 +0000 2010,24,,,True,False,1243,214,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/484601253310119937/VU37cTgf_normal.jpeg,https://pbs.twimg.com/profile_images/484601253310119937/VU37cTgf_normal.jpeg,"{'palette': [{'rgb': {'red': 30, 'green': 30, 'blue': 30}, 'percentage': 48.33}, {'rgb': {'red': 167, 'green': 169, 'blue': 166}, 'percentage': 26.45}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김완수
142888248,142888248,김양순,ysoonii,"Washington, DC","correspondent of KBS in washington dc. Korean journalist. data journalist. fact cheker. 맑고 향기롭게, 좋아하는 것들 :책읽기 음악듣기, 사람...죽기 전 제대로 된
책 한권 쓰기, 남매들 사랑하며 키우기",https://t.co/7jqOHKgkSW,"{'url': {'urls': [{'url': 'https://t.co/7jqOHKgkSW', 'expanded_url': 'http://www.facebook.com/ysooni', 'display_url': 'facebook.com/ysooni', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2885,0,2885,323,191,Wed May 12 01:06:28 +0000 2010,147,,,True,False,2105,111,,False,False,False,000000,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/968018812514660353/LC5fqpTN_normal.jpg,https://pbs.twimg.com/profile_images/968018812514660353/LC5fqpTN_normal.jpg,"{'palette': [{'rgb': {'red': 169, 'green': 167, 'blue': 186}, 'percentage': 38.89}, {'rgb': {'red': 68, 'green': 65, 'blue': 66}, 'percentage': 20.93}, {'rgb': {'red': 203, 'green': 162, 'blue': 140}, 'percentage': 11.15}, {'rgb': {'red': 83, 'green': 103, 'blue': 163}, 'percentage': 7.98}, {'rgb': {'red': 89, 'green': 129, 'blue': 238}, 'percentage': 2.48}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",89C9FA,000000,000000,000000,False,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김양순
229909888,229909888,김소영,kimsooooy,seoul,'핫팩에서보일러까지'캠페인 진행 mtn 머니투데이 리포터 kbs 뮤지컬 mc,,{'description': {'urls': []}},False,282,0,282,0,1,Thu Dec 23 17:38:09 +0000 2010,2,,,True,False,1074,13,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3510024198/bd37a430c8f2364101d9b13d94f40194_normal.jpeg,https://pbs.twimg.com/profile_images/3510024198/bd37a430c8f2364101d9b13d94f40194_normal.jpeg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김소영
49560380,49560380,김빛이라,be_my_light,Seoul,KBS 기자.,,{'description': {'urls': []}},False,660,0,660,1,21,Mon Jun 22 06:52:32 +0000 2009,49,,,False,False,4,5,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/676956931601338368/jZQOTnP5_normal.jpg,https://pbs.twimg.com/profile_images/676956931601338368/jZQOTnP5_normal.jpg,"{'palette': [{'rgb': {'red': 153, 'green': 125, 'blue': 86}, 'percentage': 34.56}, {'rgb': {'red': 211, 'green': 197, 'blue': 161}, 'percentage': 33.18}, {'rgb': {'red': 61, 'green': 54, 'blue': 27}, 'percentage': 29.02}, {'rgb': {'red': 254, 'green': 254, 'blue': 254}, 'percentage': 3.43}, {'rgb': {'red': 214, 'green': 181, 'blue': 133}, 'percentage': 2.84}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",B40B43,CC3366,E5507E,362720,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김빛이라
178920826,178920826,KBS 김기범 기자,kikibum86,서울 여의도,,,{'description': {'urls': []}},False,403,0,403,65,11,Mon Aug 16 01:32:22 +0000 2010,14,,,False,False,143,1,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1404641538076930049/mMGOf8LP_normal.jpg,https://pbs.twimg.com/profile_images/1404641538076930049/mMGOf8LP_normal.jpg,"{'palette': [{'rgb': {'red': 106, 'green': 121, 'blue': 146}, 'percentage': 47.92}, {'rgb': {'red': 59, 'green': 32, 'blue': 27}, 'percentage': 33.44}, {'rgb': {'red': 229, 'green': 140, 'blue': 82}, 'percentage': 8.97}, {'rgb': {'red': 153, 'green': 33, 'blue': 25}, 'percentage': 2.34}, {'rgb': {'red': 234, 'green': 194, 'blue': 154}, 'percentage': 1.97}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,김기범
