id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions_media_color,profile_image_extensions,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions_media_color,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name
494748973,494748973,読売新聞社会部,YOL_national,東京都千代田区,"読売新聞社会部の公式アカウントです。『社会』ジャンルのホットなニュースをお届けしています。事件や事故、災害などが発生した場合、このアカウントから情報提供をお願いすることもあります。ご協力をよろしくお願いいたします。
情報提供はこちら→https://t.co/ZYUwGaixGv",https://t.co/DypZV18Axo,"{'url': {'urls': [{'url': 'https://t.co/DypZV18Axo', 'expanded_url': 'http://www.yomiuri.co.jp/national/', 'display_url': 'yomiuri.co.jp/national/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ZYUwGaixGv', 'expanded_url': 'http://yomiuri.co.jp/joho/', 'display_url': 'yomiuri.co.jp/joho/', 'indices': [117, 140]}]}}",False,61898,0,61898,949,1508,Fri Feb 17 06:46:08 +0000 2012,88,,,False,True,99932,13,,False,False,False,7FDDEC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/654863803205599232/jxa1rYlj_normal.png,https://pbs.twimg.com/profile_images/654863803205599232/jxa1rYlj_normal.png,https://pbs.twimg.com/profile_banners/494748973/1402463807,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 52.3}, {'rgb': {'red': 202, 'green': 196, 'blue': 40}, 'percentage': 34.58}, {'rgb': {'red': 39, 'green': 28, 'blue': 25}, 'percentage': 7.75}, {'rgb': {'red': 215, 'green': 212, 'blue': 133}, 'percentage': 3.07}, {'rgb': {'red': 130, 'green': 125, 'blue': 122}, 'percentage': 1.08}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 121, 'green': 216, 'blue': 235}, 'percentage': 90.9}, {'rgb': {'red': 82, 'green': 163, 'blue': 227}, 'percentage': 7.5}, {'rgb': {'red': 212, 'green': 243, 'blue': 249}, 'percentage': 1.14}, {'rgb': {'red': 111, 'green': 182, 'blue': 232}, 'percentage': 0.24}, {'rgb': {'red': 46, 'green': 173, 'blue': 218}, 'percentage': 0.18}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",8E941A,C0DEED,DDEEF6,333333,True,False,False,False,[1483337176465416195],1483337176465416195,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
1727719742,1727719742,読売新聞写真部,tshashin,東京都千代田区大手町,読売新聞写真部の公式アカウントです。ホットな『写真』ニュースや話題をお届けします。 皆様の近くで起こった事件、事故、災害など、ニュース写真も、御自身の安全を確保されながらお寄せ下さい。All photo copyrights reserved.    The Yomiuri Shimbun Photo Dept.,https://t.co/5mR5f9yO2B,"{'url': {'urls': [{'url': 'https://t.co/5mR5f9yO2B', 'expanded_url': 'https://www.yomiuri.co.jp/olympic/2022/moment/', 'display_url': 'yomiuri.co.jp/olympic/2022/m…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,26233,0,26233,111,680,Wed Sep 04 05:44:04 +0000 2013,1230,,,True,True,9344,7859,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/878452509961887744/nECDdZcI_normal.jpg,https://pbs.twimg.com/profile_images/878452509961887744/nECDdZcI_normal.jpg,https://pbs.twimg.com/profile_banners/1727719742/1646983823,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 57.4}, {'rgb': {'red': 45, 'green': 177, 'blue': 130}, 'percentage': 30.88}, {'rgb': {'red': 39, 'green': 28, 'blue': 26}, 'percentage': 7.76}, {'rgb': {'red': 48, 'green': 95, 'blue': 74}, 'percentage': 1.78}, {'rgb': {'red': 131, 'green': 202, 'blue': 179}, 'percentage': 0.41}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 153, 'green': 117, 'blue': 104}, 'percentage': 32.14}, {'rgb': {'red': 27, 'green': 6, 'blue': 4}, 'percentage': 28.82}, {'rgb': {'red': 113, 'green': 56, 'blue': 26}, 'percentage': 19.24}, {'rgb': {'red': 211, 'green': 140, 'blue': 63}, 'percentage': 11.39}, {'rgb': {'red': 255, 'green': 220, 'blue': 129}, 'percentage': 1.78}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",3B94D9,000000,000000,000000,False,False,False,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494747018,494747018,読売新聞 政治,YOL_politics,東京都千代田区,読売新聞のニュースサイト、YOL（@Yomiuri_Online）から「政治」ジャンルのホットなニュースをお届けします。,http://t.co/fOcSUAFZrB,"{'url': {'urls': [{'url': 'http://t.co/fOcSUAFZrB', 'expanded_url': 'http://www.yomiuri.co.jp/politics/', 'display_url': 'yomiuri.co.jp/politics/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,85844,0,85844,11,1774,Fri Feb 17 06:42:16 +0000 2012,0,,,False,True,23180,31,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1082886090061565952/avJO_kLT_normal.jpg,https://pbs.twimg.com/profile_images/1082886090061565952/avJO_kLT_normal.jpg,https://pbs.twimg.com/profile_banners/494747018/1402463599,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 56.14}, {'rgb': {'red': 212, 'green': 66, 'blue': 58}, 'percentage': 32.49}, {'rgb': {'red': 39, 'green': 28, 'blue': 26}, 'percentage': 7.77}, {'rgb': {'red': 142, 'green': 79, 'blue': 76}, 'percentage': 0.95}, {'rgb': {'red': 222, 'green': 148, 'blue': 146}, 'percentage': 0.57}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 119, 'green': 193, 'blue': 245}, 'percentage': 86.72}, {'rgb': {'red': 195, 'green': 231, 'blue': 250}, 'percentage': 5.41}, {'rgb': {'red': 49, 'green': 151, 'blue': 217}, 'percentage': 5.12}, {'rgb': {'red': 36, 'green': 112, 'blue': 163}, 'percentage': 2.27}, {'rgb': {'red': 34, 'green': 96, 'blue': 174}, 'percentage': 0.42}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",9C1B16,C0DEED,DDEEF6,333333,True,False,False,False,,,True,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494750066,494750066,読売新聞 科学・ＩＴ,YOL_science,東京都千代田区,読売新聞のニュースサイト、YOL（@Yomiuri_Online）から「科学・ＩＴ」ジャンルのホットなニュースをお届けします。,http://t.co/cg8wtRUPZT,"{'url': {'urls': [{'url': 'http://t.co/cg8wtRUPZT', 'expanded_url': 'http://www.yomiuri.co.jp/science/', 'display_url': 'yomiuri.co.jp/science/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,52312,0,52312,14,809,Fri Feb 17 06:48:19 +0000 2012,0,,,False,True,6988,42,,False,False,False,7AC1F7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/656671743562551296/cznM5mE-_normal.png,https://pbs.twimg.com/profile_images/656671743562551296/cznM5mE-_normal.png,https://pbs.twimg.com/profile_banners/494750066/1402464103,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 53.47}, {'rgb': {'red': 45, 'green': 165, 'blue': 184}, 'percentage': 36.69}, {'rgb': {'red': 39, 'green': 28, 'blue': 25}, 'percentage': 7.75}, {'rgb': {'red': 122, 'green': 116, 'blue': 114}, 'percentage': 1.07}, {'rgb': {'red': 15, 'green': 90, 'blue': 107}, 'percentage': 0.6}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 41, 'green': 46, 'blue': 168}, 'percentage': 50.82}, {'rgb': {'red': 75, 'green': 107, 'blue': 200}, 'percentage': 27.34}, {'rgb': {'red': 198, 'green': 234, 'blue': 223}, 'percentage': 8.96}, {'rgb': {'red': 96, 'green': 149, 'blue': 220}, 'percentage': 7.79}, {'rgb': {'red': 46, 'green': 60, 'blue': 62}, 'percentage': 1.62}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",027B90,C0DEED,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494810277,494810277,読売新聞 教育,YOL_kyoiku,東京都千代田区,読売新聞オンラインの「教育」コーナーです。教育関連ニュース・特集・コラム・入試情報などを紹介します。,http://t.co/yKo6wD5anr,"{'url': {'urls': [{'url': 'http://t.co/yKo6wD5anr', 'expanded_url': 'http://www.yomiuri.co.jp/kyoiku/', 'display_url': 'yomiuri.co.jp/kyoiku/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,18441,0,18441,21,509,Fri Feb 17 08:47:45 +0000 2012,78,,,False,True,14601,117,,False,False,False,FBA037,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/792943807947874304/rt-ss0HF_normal.jpg,https://pbs.twimg.com/profile_images/792943807947874304/rt-ss0HF_normal.jpg,https://pbs.twimg.com/profile_banners/494810277/1402459061,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 55.35}, {'rgb': {'red': 242, 'green': 129, 'blue': 34}, 'percentage': 24.94}, {'rgb': {'red': 39, 'green': 28, 'blue': 26}, 'percentage': 7.76}, {'rgb': {'red': 245, 'green': 151, 'blue': 62}, 'percentage': 5.71}, {'rgb': {'red': 246, 'green': 170, 'blue': 110}, 'percentage': 3.34}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 164, 'green': 221, 'blue': 243}, 'percentage': 91.95}, {'rgb': {'red': 250, 'green': 251, 'blue': 252}, 'percentage': 4.29}, {'rgb': {'red': 102, 'green': 120, 'blue': 128}, 'percentage': 1.62}, {'rgb': {'red': 92, 'green': 192, 'blue': 222}, 'percentage': 1.2}, {'rgb': {'red': 236, 'green': 241, 'blue': 228}, 'percentage': 0.85}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",CE4504,C0DEED,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
1272720478587678720,1272720478587678720,読売新聞東北統括本部/Yomiuri Tohoku Headquarters,thq_yomi,仙台市青葉区,読売新聞東北統括本部の公式アカウントです。東北の魅力を発信していきます。読売新聞や本部の活動などの情報も提供します。東北発ブログ「We Love みちのく」もよろしく！Official account of Yomiuri Shimbun Tohoku Headquarters. We love Tohoku!,https://t.co/z28mSre4cw,"{'url': {'urls': [{'url': 'https://t.co/z28mSre4cw', 'expanded_url': 'https://www.yomiuri.co.jp/local/michinoku', 'display_url': 'yomiuri.co.jp/local/michinoku', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,341,0,341,128,21,Tue Jun 16 02:40:36 +0000 2020,342,,,False,False,634,270,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1276038426169507840/t72ZY4wm_normal.png,https://pbs.twimg.com/profile_images/1276038426169507840/t72ZY4wm_normal.png,https://pbs.twimg.com/profile_banners/1272720478587678720/1593405214,,,"{'palette': [{'rgb': {'red': 1, 'green': 122, 'blue': 159}, 'percentage': 37.69}, {'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 31.37}, {'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 8.09}, {'rgb': {'red': 114, 'green': 114, 'blue': 114}, 'percentage': 1.82}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 156, 'green': 174, 'blue': 194}, 'percentage': 39.26}, {'rgb': {'red': 50, 'green': 61, 'blue': 32}, 'percentage': 26.2}, {'rgb': {'red': 84, 'green': 118, 'blue': 172}, 'percentage': 19.0}, {'rgb': {'red': 41, 'green': 49, 'blue': 47}, 'percentage': 5.05}, {'rgb': {'red': 105, 'green': 112, 'blue': 96}, 'percentage': 3.62}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494807056,494807056,読売新聞 文化部,YOL_culture,東京都千代田区,読売新聞東京本社 文化部の公式アカウントです。文芸、音楽、映画、演劇、伝統芸能、歴史などのニュースや話題、メディアや論壇、文化政策の動向を取材しています。,https://t.co/ByrwQaG8tj,"{'url': {'urls': [{'url': 'https://t.co/ByrwQaG8tj', 'expanded_url': 'http://www.yomiuri.co.jp/', 'display_url': 'yomiuri.co.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,33695,0,33695,40,541,Fri Feb 17 08:41:31 +0000 2012,471,,,False,True,21618,635,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1303171183328673793/IbygFgtP_normal.jpg,https://pbs.twimg.com/profile_images/1303171183328673793/IbygFgtP_normal.jpg,https://pbs.twimg.com/profile_banners/494807056/1402458740,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 50.0}, {'rgb': {'red': 231, 'green': 105, 'blue': 43}, 'percentage': 39.19}, {'rgb': {'red': 37, 'green': 27, 'blue': 26}, 'percentage': 6.85}, {'rgb': {'red': 221, 'green': 159, 'blue': 118}, 'percentage': 1.75}, {'rgb': {'red': 218, 'green': 121, 'blue': 65}, 'percentage': 0.38}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 68.71}, {'rgb': {'red': 242, 'green': 232, 'blue': 201}, 'percentage': 10.68}, {'rgb': {'red': 71, 'green': 106, 'blue': 113}, 'percentage': 4.65}, {'rgb': {'red': 216, 'green': 191, 'blue': 131}, 'percentage': 2.51}, {'rgb': {'red': 255, 'green': 254, 'blue': 253}, 'percentage': 1.36}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",EA3A08,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
724422267174678528,724422267174678528,読売新聞文化部KANSAI,yomiuri_o_bunka,大阪市北区,読売新聞大阪本社の文化部公式アカウントです。 関西ゆかりの文化芸能ニュースを記者が紹介！文楽、歌舞伎、能、狂言、舞踊、宝塚歌劇、ミュージカル、落語、文芸、美術、歴史、音楽、囲碁、将棋、テレビ、ラジオ、漫画、デジタル。#近畿 #中国 #四国 #ええやんかんさい Newspaper/Arts and Culture,https://t.co/4AyxNqaJlx,"{'url': {'urls': [{'url': 'https://t.co/4AyxNqaJlx', 'expanded_url': 'https://www.yomiuri.co.jp/', 'display_url': 'yomiuri.co.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3064,0,3064,531,95,Mon Apr 25 02:18:22 +0000 2016,2225,,,False,True,3556,525,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060833766053052416/pgIP7Ouv_normal.jpg,https://pbs.twimg.com/profile_images/1060833766053052416/pgIP7Ouv_normal.jpg,https://pbs.twimg.com/profile_banners/724422267174678528/1538812072,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 67.08}, {'rgb': {'red': 222, 'green': 101, 'blue': 17}, 'percentage': 14.47}, {'rgb': {'red': 46, 'green': 41, 'blue': 39}, 'percentage': 9.2}, {'rgb': {'red': 203, 'green': 145, 'blue': 96}, 'percentage': 3.49}, {'rgb': {'red': 230, 'green': 186, 'blue': 147}, 'percentage': 1.43}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 192, 'green': 190, 'blue': 227}, 'percentage': 45.57}, {'rgb': {'red': 33, 'green': 51, 'blue': 31}, 'percentage': 22.37}, {'rgb': {'red': 98, 'green': 119, 'blue': 99}, 'percentage': 8.72}, {'rgb': {'red': 42, 'green': 91, 'blue': 60}, 'percentage': 8.25}, {'rgb': {'red': 39, 'green': 39, 'blue': 33}, 'percentage': 3.87}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",FF691F,000000,000000,000000,False,True,False,False,[881805635213381632],881805635213381632,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
2342819390,2342819390,読売新聞「編集手帳」朗読アカウント,Yomiuri_roudoku,読売新聞社,"読売新聞「編集手帳」朗読企画の担当者がツイート中です！YouTubeで声優・俳優・アイドルなど、多様な方々がコラム「#編集手帳」を朗読した動画をたくさん公開しています。ぜひお聴きください！


※担当者はコラムの筆者とは異なります",https://t.co/vpMtMWjQh3,"{'url': {'urls': [{'url': 'https://t.co/vpMtMWjQh3', 'expanded_url': 'https://www.youtube.com/user/YomiuriOsakaPromo/', 'display_url': 'youtube.com/user/YomiuriOs…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5589,0,5589,140,83,Fri Feb 14 01:18:19 +0000 2014,4389,,,False,True,5760,3189,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1386878524175175682/yBfeQuiS_normal.png,https://pbs.twimg.com/profile_images/1386878524175175682/yBfeQuiS_normal.png,https://pbs.twimg.com/profile_banners/2342819390/1619492485,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 43.65}, {'rgb': {'red': 233, 'green': 111, 'blue': 157}, 'percentage': 22.16}, {'rgb': {'red': 39, 'green': 29, 'blue': 26}, 'percentage': 8.73}, {'rgb': {'red': 242, 'green': 173, 'blue': 199}, 'percentage': 1.78}, {'rgb': {'red': 121, 'green': 114, 'blue': 112}, 'percentage': 1.25}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 97.64}, {'rgb': {'red': 124, 'green': 124, 'blue': 124}, 'percentage': 2.29}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,True,,,,,,,,,promotable_user,"smb,media_studio",,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
930702020583002113,930702020583002113,読売新聞　人生案内,jinsei_annai,東京都千代田区,"読売新聞朝刊「くらし家庭」面に毎日掲載している「人生案内」の公式アカウントです。1914年5月から、日本人のお悩み相談を受け付けています。#人生案内 
購読のお申し込みはこちら→https://t.co/3Tjrc0mgOQ",https://t.co/tYqPWI3yTd,"{'url': {'urls': [{'url': 'https://t.co/tYqPWI3yTd', 'expanded_url': 'https://www.yomiuri.co.jp/jinsei/', 'display_url': 'yomiuri.co.jp/jinsei/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/3Tjrc0mgOQ', 'expanded_url': 'http://www.434381.jp/', 'display_url': '434381.jp', 'indices': [89, 112]}]}}",False,4157,0,4157,15,58,Wed Nov 15 07:40:28 +0000 2017,249,,,False,False,1905,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/943309848141107200/CoHASFta_normal.jpg,https://pbs.twimg.com/profile_images/943309848141107200/CoHASFta_normal.jpg,https://pbs.twimg.com/profile_banners/930702020583002113/1513675110,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 56.21}, {'rgb': {'red': 245, 'green': 209, 'blue': 108}, 'percentage': 27.18}, {'rgb': {'red': 39, 'green': 28, 'blue': 26}, 'percentage': 7.76}, {'rgb': {'red': 238, 'green': 196, 'blue': 58}, 'percentage': 5.96}, {'rgb': {'red': 212, 'green': 188, 'blue': 140}, 'percentage': 1.48}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 227, 'green': 227, 'blue': 227}, 'percentage': 98.27}, {'rgb': {'red': 134, 'green': 134, 'blue': 134}, 'percentage': 1.73}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
809571557878075392,809571557878075392,読売新聞大阪本社 広報宣伝部,Yomiuri_Osaka,読売新聞大阪本社,"読売新聞大阪本社 広報宣伝部の公式アカウントです！#読売新聞（大阪本社版）、#読売KODOMO新聞、#読売中高生新聞 の気になる記事や、主催イベントのご紹介など発信中です✨
新聞の購入方法など、ご不明な点はお気軽にリプライやDMでお問い合わせください！",https://t.co/Onm0Kf6aX1,"{'url': {'urls': [{'url': 'https://t.co/Onm0Kf6aX1', 'expanded_url': 'https://www.yomiuri.co.jp/', 'display_url': 'yomiuri.co.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2541,0,2541,136,37,Fri Dec 16 01:31:15 +0000 2016,1708,,,False,False,5986,1789,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1386880486492962821/D4IkiAu4_normal.png,https://pbs.twimg.com/profile_images/1386880486492962821/D4IkiAu4_normal.png,https://pbs.twimg.com/profile_banners/809571557878075392/1644369520,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 43.65}, {'rgb': {'red': 233, 'green': 111, 'blue': 157}, 'percentage': 22.16}, {'rgb': {'red': 39, 'green': 29, 'blue': 26}, 'percentage': 8.73}, {'rgb': {'red': 242, 'green': 173, 'blue': 199}, 'percentage': 1.78}, {'rgb': {'red': 121, 'green': 114, 'blue': 112}, 'percentage': 1.25}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 88.7}, {'rgb': {'red': 27, 'green': 137, 'blue': 199}, 'percentage': 7.87}, {'rgb': {'red': 82, 'green': 74, 'blue': 72}, 'percentage': 1.49}, {'rgb': {'red': 236, 'green': 230, 'blue': 216}, 'percentage': 0.6}, {'rgb': {'red': 1, 'green': 89, 'blue': 148}, 'percentage': 0.36}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,[1453892801104515073],1453892801104515073,False,,,,,,,,,promotable_user,"mms,smb,partner_managed",,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494749523,494749523,読売新聞 国際,YOL_world,東京都千代田区,読売新聞オンラインから「国際」ジャンルのホットなニュースをお届けします。,http://t.co/9oSOpnUoci,"{'url': {'urls': [{'url': 'http://t.co/9oSOpnUoci', 'expanded_url': 'http://www.yomiuri.co.jp/world/', 'display_url': 'yomiuri.co.jp/world/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,39378,0,39378,13,1245,Fri Feb 17 06:47:13 +0000 2012,0,,,False,True,24904,0,,False,False,False,7AC1F7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1082886333016637440/O98blMF8_normal.jpg,https://pbs.twimg.com/profile_images/1082886333016637440/O98blMF8_normal.jpg,https://pbs.twimg.com/profile_banners/494749523/1402463997,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 57.78}, {'rgb': {'red': 159, 'green': 108, 'blue': 44}, 'percentage': 31.2}, {'rgb': {'red': 40, 'green': 31, 'blue': 26}, 'percentage': 8.22}, {'rgb': {'red': 109, 'green': 104, 'blue': 103}, 'percentage': 0.88}, {'rgb': {'red': 155, 'green': 130, 'blue': 106}, 'percentage': 0.84}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 123, 'green': 195, 'blue': 246}, 'percentage': 88.32}, {'rgb': {'red': 204, 'green': 231, 'blue': 251}, 'percentage': 9.5}, {'rgb': {'red': 76, 'green': 171, 'blue': 242}, 'percentage': 2.18}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",73471A,C0DEED,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
